prompt_id,image_id,prompt,image_path,parse_success,csr_obj,csr_attr,csr_rel,csr_count,csr_text,csr_all,violations,perception,clip_score
p0110,seed_2,A golden clock is above a blue sofa.,outputs/images/p0110/seed_2.png,True,1.0,1.0,1.0,,,1.0,[],"{'objects': ['clock', 'sofa', 'pillow', 'lamp', 'wall', 'window'], 'attributes': [{'object': 'clock', 'attribute': 'golden frame'}, {'object': 'sofa', 'attribute': 'blue fabric'}, {'object': 'pillow', 'attribute': 'gold fabric'}, {'object': 'lamp', 'attribute': 'golden base'}, {'object': 'wall', 'attribute': 'blue paint'}, {'object': 'window', 'attribute': 'white frame'}], 'relations': [{'subject': 'clock', 'relation': 'above', 'object': 'sofa'}, {'subject': 'lamp', 'relation': 'left_of', 'object': 'sofa'}, {'subject': 'window', 'relation': 'right_of', 'object': 'sofa'}], 'count': [{'object': 'pillow', 'number': 2}], 'ocr_text': ['VI'], 'uncertain': ['uncertain time displayed on clock']}",0.3701460361480713
p0110,seed_3,A golden clock is above a blue sofa.,outputs/images/p0110/seed_3.png,True,1.0,1.0,1.0,,,1.0,[],"{'objects': ['clock', 'couch', 'coffee table', 'pillows', 'vases', 'candlesticks', 'wall decor'], 'attributes': [{'object': 'clock', 'color': 'gold'}, {'object': 'couch', 'color': 'blue'}, {'object': 'coffee table', 'color': 'gold'}, {'object': 'pillows', 'color': 'blue'}, {'object': 'vases', 'color': 'gold'}, {'object': 'candlesticks', 'color': 'gold'}, {'object': 'wall decor', 'color': 'gold'}], 'relations': [{'subject': 'clock', 'relation': 'above', 'object': 'couch'}, {'subject': 'couch', 'relation': 'in front of', 'object': 'coffee table'}, {'subject': 'coffee table', 'relation': 'under', 'object': 'couch'}, {'subject': 'vases', 'relation': 'on', 'object': 'coffee table'}, {'subject': 'candlesticks', 'relation': 'beside', 'object': 'couch'}, {'subject': 'wall decor', 'relation': 'on', 'object': 'wall'}], 'count': [{'object': 'pillows', 'number': 4}, {'object': 'candlesticks', 'number': 2}, {'object': 'vases', 'number': 2}], 'ocr_text': ['VI'], 'uncertain': []}",0.3646690845489502
p0111,seed_0,A cup is to the left of a book.,outputs/images/p0111/seed_0.png,True,1.0,,0.0,,,0.5,['relation mismatch: cup left_of book'],"{'objects': ['book', 'coffee cup', 'saucer'], 'attributes': [{'object': 'book', 'attribute': 'open'}, {'object': 'coffee cup', 'attribute': 'filled with coffee'}, {'object': 'saucer', 'attribute': 'underneath coffee cup'}], 'relations': [{'subject': 'book', 'relation': 'left_of', 'object': 'coffee cup'}], 'count': [{'object': 'pages', 'number': 2}], 'ocr_text': ['uncertain'], 'uncertain': ['unclear text due to blurriness']}",0.3076881468296051
p0111,seed_1,A cup is to the left of a book.,outputs/images/p0111/seed_1.png,True,1.0,,0.0,,,0.5,['relation mismatch: cup left_of book'],"{'objects': ['mug', 'plant', 'cup', 'saucer', 'spoon', 'book'], 'attributes': [{'object': 'mug', 'color': 'white'}, {'object': 'plant', 'color': 'green'}, {'object': 'cup', 'color': 'brown'}, {'object': 'saucer', 'color': 'brown'}, {'object': 'spoon', 'color': 'brown'}, {'object': 'book', 'color': 'white'}], 'relations': [{'subject': 'mug', 'relation': 'left_of', 'object': 'plant'}, {'subject': 'cup', 'relation': 'right_of', 'object': 'mug'}, {'subject': 'spoon', 'relation': 'in', 'object': 'cup'}, {'subject': 'book', 'relation': 'under', 'object': 'mug'}, {'subject': 'book', 'relation': 'under', 'object': 'cup'}, {'subject': 'book', 'relation': 'under', 'object': 'saucer'}], 'count': [{'object': 'mug', 'number': 1}, {'object': 'plant', 'number': 1}, {'object': 'cup', 'number': 1}, {'object': 'saucer', 'number': 1}, {'object': 'spoon', 'number': 1}, {'object': 'book', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.31014004349708557
p0111,seed_2,A cup is to the left of a book.,outputs/images/p0111/seed_2.png,True,1.0,,0.0,,,0.5,['relation mismatch: cup left_of book'],"{'objects': ['cup', 'saucer', 'book', 'leaves', 'vase'], 'attributes': [{'object': 'cup', 'color': 'blue and white'}, {'object': 'saucer', 'color': 'blue'}, {'object': 'book', 'open': True}, {'object': 'leaves', 'color': 'green'}, {'object': 'vase', 'color': 'silver'}], 'relations': [{'subject': 'cup', 'relation': 'on', 'object': 'saucer'}, {'subject': 'saucer', 'relation': 'on', 'object': 'book'}, {'subject': 'leaves', 'relation': 'on', 'object': 'book'}, {'subject': 'book', 'relation': 'beside', 'object': 'vase'}, {'subject': 'book', 'relation': 'behind', 'object': 'cup'}], 'count': [{'object': 'books', 'number': 2}], 'ocr_text': ['OES'], 'uncertain': ['unclear text in book pages']}",0.3167393207550049
p0111,seed_3,A cup is to the left of a book.,outputs/images/p0111/seed_3.png,True,1.0,,0.0,,,0.5,['relation mismatch: cup left_of book'],"{'objects': ['book', 'mug'], 'attributes': [{'object': 'book', 'attribute': 'open'}, {'object': 'mug', 'attribute': 'white'}], 'relations': [{'subject': 'book', 'relation': 'under', 'object': 'mug'}, {'subject': 'book', 'relation': 'left_of', 'object': 'window'}], 'count': [{'object': 'book', 'number': 2}], 'ocr_text': ['Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sed euismod, nisl id varius tincidunt, risus massa rhoncus justo, at facilisis metus lacus ac ante. Nullam vel semper dui. Sed euismod, nisl id varius tincidunt, risus massa rhoncus justo, at facilisis metus lacus ac ante. Nullam vel semper dui.'], 'uncertain': ['unclear text content']}",0.29314011335372925
p0112,seed_0,A cat is under a table.,outputs/images/p0112/seed_0.png,True,1.0,,1.0,,,1.0,[],"{'objects': ['cat', 'table'], 'attributes': [{'object': 'cat', 'attribute': 'color', 'value': 'gray'}, {'object': 'cat', 'attribute': 'eye_color', 'value': 'green'}, {'object': 'table', 'attribute': 'material', 'value': 'wood'}], 'relations': [{'subject': 'cat', 'relation': 'under', 'object': 'table'}], 'count': [{'object': 'legs', 'number': 4}, {'object': 'table_legs', 'number': 2}], 'ocr_text': [], 'uncertain': []}",0.3413568139076233
p0112,seed_1,A cat is under a table.,outputs/images/p0112/seed_1.png,True,1.0,,1.0,,,1.0,[],"{'objects': ['cat', 'table'], 'attributes': [{'object': 'cat', 'attribute': 'color', 'value': 'gray and white'}, {'object': 'table', 'attribute': 'material', 'value': 'wood'}], 'relations': [{'subject': 'cat', 'relation': 'under', 'object': 'table'}], 'count': [{'object': 'legs of table', 'number': 4}], 'ocr_text': [], 'uncertain': []}",0.32988226413726807
p0112,seed_2,A cat is under a table.,outputs/images/p0112/seed_2.png,True,0.5,,0.0,,,0.25,"['missing object: table', 'relation mismatch: cat under table']","{'objects': ['cat', 'dresser'], 'attributes': [{'object': 'cat', 'attribute': 'color', 'value': 'gray and white'}, {'object': 'dresser', 'attribute': 'material', 'value': 'wood'}], 'relations': [{'subject': 'cat', 'relation': 'under', 'object': 'dresser'}], 'count': [{'object': 'drawer handles', 'number': 2}], 'ocr_text': [], 'uncertain': []}",0.3264354467391968
p0112,seed_3,A cat is under a table.,outputs/images/p0112/seed_3.png,True,1.0,,1.0,,,1.0,[],"{'objects': ['cat', 'table'], 'attributes': [{'object': 'cat', 'attribute': 'color', 'value': 'brown'}, {'object': 'cat', 'attribute': 'eye_color', 'value': 'green'}, {'object': 'table', 'attribute': 'material', 'value': 'wood'}, {'object': 'table', 'attribute': 'legs', 'value': 'metal'}], 'relations': [{'subject': 'cat', 'relation': 'under', 'object': 'table'}], 'count': [{'object': 'legs', 'number': 4}], 'ocr_text': [], 'uncertain': []}",0.3420184254646301
p0113,seed_0,A bicycle is in front of a shop.,outputs/images/p0113/seed_0.png,True,0.5,,0.0,,,0.25,"['missing object: shop', 'relation mismatch: bicycle in_front_of shop']","{'objects': ['bicycle', 'storefront', 'potted plant', 'van', 'sidewalk', 'tree'], 'attributes': [{'object': 'bicycle', 'color': 'teal'}, {'object': 'storefront', 'color': 'green'}, {'object': 'potted plant', 'color': 'green'}, {'object': 'van', 'color': 'white'}, {'object': 'sidewalk', 'material': 'concrete'}, {'object': 'tree', 'color': 'green'}], 'relations': [{'subject': 'bicycle', 'relation': 'in_front_of', 'object': 'storefront'}, {'subject': 'potted plant', 'relation': 'left_of', 'object': 'bicycle'}, {'subject': 'van', 'relation': 'left_of', 'object': 'storefront'}, {'subject': 'tree', 'relation': 'left_of', 'object': 'van'}], 'count': [{'object': 'bicycle', 'number': 1}, {'object': 'potted plant', 'number': 1}, {'object': 'van', 'number': 1}], 'ocr_text': ['CELLU'], 'uncertain': []}",0.30154410004615784
p0113,seed_1,A bicycle is in front of a shop.,outputs/images/p0113/seed_1.png,True,1.0,,1.0,,,1.0,[],"{'objects': ['bicycle', 'shop window', 'building'], 'attributes': [{'object': 'bicycle', 'attribute': 'blue seat'}, {'object': 'shop window', 'attribute': 'wooden frame'}, {'object': 'building', 'attribute': 'orange wall'}], 'relations': [{'subject': 'bicycle', 'relation': 'in_front_of', 'object': 'shop window'}, {'subject': 'shop window', 'relation': 'left_of', 'object': 'building'}], 'count': [{'object': 'bicycle', 'number': 2}], 'ocr_text': [], 'uncertain': []}",0.28348612785339355
p0113,seed_2,A bicycle is in front of a shop.,outputs/images/p0113/seed_2.png,True,0.5,,0.0,,,0.25,"['missing object: shop', 'relation mismatch: bicycle in_front_of shop']","{'objects': ['bicycle', 'basket', 'storefront'], 'attributes': [{'object': 'bicycle', 'attribute': 'worn'}, {'object': 'basket', 'attribute': 'wicker'}, {'object': 'storefront', 'attribute': 'green'}], 'relations': [{'subject': 'bicycle', 'relation': 'holding', 'object': 'basket'}, {'subject': 'bicycle', 'relation': 'in_front_of', 'object': 'storefront'}], 'count': [{'object': 'shelves', 'number': 2}, {'object': 'items_on_shelves', 'number': 0}], 'ocr_text': ['DYNAL'], 'uncertain': []}",0.31972551345825195
p0113,seed_3,A bicycle is in front of a shop.,outputs/images/p0113/seed_3.png,True,0.5,,0.0,,,0.25,"['missing object: shop', 'relation mismatch: bicycle in_front_of shop']","{'objects': ['bicycle', 'awning', 'storefront', 'basket', 'shoes'], 'attributes': [{'object': 'bicycle', 'color': 'black'}, {'object': 'awning', 'color': 'blue'}, {'object': 'storefront', 'color': 'white'}, {'object': 'basket', 'color': 'brown'}, {'object': 'shoes', 'color': 'various'}], 'relations': [{'subject': 'bicycle', 'relation': 'holding', 'object': 'basket'}, {'subject': 'bicycle', 'relation': 'standing_beside', 'object': 'storefront'}], 'count': [{'object': 'shoes', 'number': 10}], 'ocr_text': ['西雅图'], 'uncertain': ['unclear text in storefront window']}",0.3106194734573364
p0114,seed_0,A dog is behind a chair.,outputs/images/p0114/seed_0.png,True,1.0,,0.0,,,0.5,['relation mismatch: dog behind chair'],"{'objects': ['dog', 'chair', 'table', 'window', 'floor'], 'attributes': [{'object': 'dog', 'attribute': 'brown fur'}, {'object': 'chair', 'attribute': 'wooden'}, {'object': 'table', 'attribute': 'wooden'}, {'object': 'window', 'attribute': 'white frame'}, {'object': 'floor', 'attribute': 'wooden'}], 'relations': [{'subject': 'dog', 'relation': 'sitting_on', 'object': 'floor'}, {'subject': 'chair', 'relation': 'beside', 'object': 'table'}, {'subject': 'window', 'relation': 'behind', 'object': 'dog'}], 'count': [{'object': 'dog', 'number': 1}, {'object': 'chair', 'number': 1}, {'object': 'table', 'number': 1}, {'object': 'window', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.2825114130973816
p0114,seed_1,A dog is behind a chair.,outputs/images/p0114/seed_1.png,True,1.0,,0.0,,,0.5,['relation mismatch: dog behind chair'],"{'objects': ['chair', 'dog'], 'attributes': [{'object': 'chair', 'attribute': 'wooden'}, {'object': 'chair', 'attribute': 'woven seat'}, {'object': 'dog', 'attribute': 'brown and black fur'}, {'object': 'dog', 'attribute': 'laying down'}], 'relations': [{'subject': 'dog', 'relation': 'beside', 'object': 'chair'}], 'count': [{'object': 'chair', 'number': 1}, {'object': 'dog', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.29890739917755127
p0114,seed_2,A dog is behind a chair.,outputs/images/p0114/seed_2.png,True,1.0,,0.0,,,0.5,['relation mismatch: dog behind chair'],"{'objects': ['dog', 'chair', 'cabinet', 'window'], 'attributes': [{'object': 'dog', 'attribute': 'sitting'}, {'object': 'chair', 'attribute': 'wooden'}, {'object': 'cabinet', 'attribute': 'dark brown'}, {'object': 'window', 'attribute': 'partially visible'}], 'relations': [{'subject': 'dog', 'relation': 'sitting_on', 'object': 'chair'}, {'subject': 'cabinet', 'relation': 'left_of', 'object': 'chair'}, {'subject': 'window', 'relation': 'right_of', 'object': 'chair'}], 'count': [{'object': 'dog', 'number': 1}, {'object': 'chair', 'number': 1}, {'object': 'cabinet', 'number': 1}, {'object': 'window', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.29817065596580505
p0114,seed_3,A dog is behind a chair.,outputs/images/p0114/seed_3.png,True,1.0,,0.0,,,0.5,['relation mismatch: dog behind chair'],"{'objects': ['dog', 'chair', 'table'], 'attributes': [{'object': 'dog', 'attribute': 'white'}, {'object': 'chair', 'attribute': 'wooden'}, {'object': 'table', 'attribute': 'wooden'}], 'relations': [{'subject': 'dog', 'relation': 'sitting_on', 'object': 'chair'}, {'subject': 'chair', 'relation': 'beside', 'object': 'table'}], 'count': [{'object': 'dog', 'number': 1}, {'object': 'chair', 'number': 1}, {'object': 'table', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.3160257339477539
p0115,seed_0,A lamp is above a desk.,outputs/images/p0115/seed_0.png,True,1.0,,1.0,,,1.0,[],"{'objects': ['desk', 'lamp', 'plant', 'book', 'spectacles'], 'attributes': [{'object': 'desk', 'attribute': 'white'}, {'object': 'lamp', 'attribute': 'green'}, {'object': 'plant', 'attribute': 'brown'}, {'object': 'book', 'attribute': 'golden'}, {'object': 'spectacles', 'attribute': 'black'}], 'relations': [{'subject': 'lamp', 'relation': 'above', 'object': 'desk'}, {'subject': 'plant', 'relation': 'left_of', 'object': 'book'}, {'subject': 'book', 'relation': 'left_of', 'object': 'book'}, {'subject': 'book', 'relation': 'left_of', 'object': 'book'}, {'subject': 'book', 'relation': 'left_of', 'object': 'book'}, {'subject': 'spectacles', 'relation': 'right_of', 'object': 'desk'}], 'count': [{'object': 'book', 'number': 4}, {'object': 'spectacles', 'number': 1}], 'ocr_text': ['The', 'erience', '30'], 'uncertain': ['unclear text on books']}",0.29662150144577026
p0115,seed_1,A lamp is above a desk.,outputs/images/p0115/seed_1.png,True,1.0,,0.0,,,0.5,['relation mismatch: lamp above desk'],"{'objects': ['desk lamp', 'vase', 'water pitcher', 'folder', 'tablet', 'chair'], 'attributes': [{'object': 'desk lamp', 'attribute': 'lighted'}, {'object': 'vase', 'attribute': 'ornate'}, {'object': 'water pitcher', 'attribute': 'clear glass'}, {'object': 'folder', 'attribute': 'closed'}, {'object': 'tablet', 'attribute': 'flat'}, {'object': 'chair', 'attribute': 'partially visible'}], 'relations': [{'subject': 'desk lamp', 'relation': 'left_of', 'object': 'vase'}, {'subject': 'water pitcher', 'relation': 'left_of', 'object': 'desk lamp'}, {'subject': 'folder', 'relation': 'right_of', 'object': 'desk lamp'}, {'subject': 'tablet', 'relation': 'left_of', 'object': 'water pitcher'}, {'subject': 'chair', 'relation': 'right_of', 'object': 'folder'}], 'count': [{'object': 'desk lamp', 'number': 1}, {'object': 'vase', 'number': 1}, {'object': 'water pitcher', 'number': 1}, {'object': 'folder', 'number': 1}, {'object': 'tablet', 'number': 1}, {'object': 'chair', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.3159230649471283
p0115,seed_2,A lamp is above a desk.,outputs/images/p0115/seed_2.png,True,1.0,,0.0,,,0.5,['relation mismatch: lamp above desk'],"{'objects': ['desk lamp', 'open book', 'cup with pens', 'picture frame', 'window', 'chair'], 'attributes': [{'object': 'desk lamp', 'attribute': 'black base'}, {'object': 'desk lamp', 'attribute': 'white shade'}, {'object': 'open book', 'attribute': 'white pages'}, {'object': 'cup with pens', 'attribute': 'beige cup'}, {'object': 'picture frame', 'attribute': 'black frame'}, {'object': 'window', 'attribute': 'clear glass'}, {'object': 'chair', 'attribute': 'white'}], 'relations': [{'subject': 'desk lamp', 'relation': 'above', 'object': 'open book'}, {'subject': 'cup with pens', 'relation': 'left_of', 'object': 'desk lamp'}, {'subject': 'picture frame', 'relation': 'left_of', 'object': 'desk lamp'}, {'subject': 'window', 'relation': 'right_of', 'object': 'desk lamp'}, {'subject': 'chair', 'relation': 'right_of', 'object': 'desk lamp'}], 'count': [{'object': 'pen', 'number': 0}, {'object': 'book', 'number': 1}, {'object': 'picture frame', 'number': 3}, {'object': 'cup', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.3110944330692291
p0115,seed_3,A lamp is above a desk.,outputs/images/p0115/seed_3.png,True,1.0,,1.0,,,1.0,[],"{'objects': ['desk lamp', 'plant', 'notebook', 'open notebook', 'desk', 'picture frame', 'computer monitor'], 'attributes': [{'object': 'desk lamp', 'attribute': 'white'}, {'object': 'plant', 'attribute': 'green'}, {'object': 'notebook', 'attribute': 'closed'}, {'object': 'open notebook', 'attribute': 'open'}, {'object': 'desk', 'attribute': 'wooden'}, {'object': 'picture frame', 'attribute': 'black'}, {'object': 'computer monitor', 'attribute': 'black'}], 'relations': [{'subject': 'desk lamp', 'relation': 'above', 'object': 'desk'}, {'subject': 'plant', 'relation': 'left_of', 'object': 'desk lamp'}, {'subject': 'notebook', 'relation': 'under', 'object': 'desk lamp'}, {'subject': 'open notebook', 'relation': 'in_front_of', 'object': 'desk lamp'}, {'subject': 'picture frame', 'relation': 'left_of', 'object': 'desk lamp'}, {'subject': 'computer monitor', 'relation': 'right_of', 'object': 'desk lamp'}], 'count': [{'object': 'desk lamp', 'number': 1}, {'object': 'plant', 'number': 1}, {'object': 'notebook', 'number': 1}, {'object': 'open notebook', 'number': 1}, {'object': 'picture frame', 'number': 1}, {'object': 'computer monitor', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.3096482455730438
p0116,seed_0,A man is holding a guitar.,outputs/images/p0116/seed_0.png,True,1.0,,0.0,,,0.5,['relation mismatch: man holding guitar'],"{'objects': ['guitar', 'person'], 'attributes': [{'object': 'guitar', 'attribute': 'brown'}, {'object': 'person', 'attribute': 'wearing black suit jacket'}], 'relations': [{'subject': 'guitar', 'relation': 'held_by', 'object': 'person'}], 'count': [{'object': 'guitar', 'number': 1}, {'object': 'person', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.2928800582885742
p0116,seed_1,A man is holding a guitar.,outputs/images/p0116/seed_1.png,True,1.0,,0.0,,,0.5,['relation mismatch: man holding guitar'],"{'objects': ['guitar', 'person'], 'attributes': [{'object': 'guitar', 'attribute': 'wooden'}, {'object': 'person', 'attribute': 'wearing white shirt'}], 'relations': [{'subject': 'guitar', 'relation': 'held_by', 'object': 'person'}], 'count': [{'object': 'strings', 'number': 6}], 'ocr_text': [], 'uncertain': []}",0.30402830243110657
p0116,seed_2,A man is holding a guitar.,outputs/images/p0116/seed_2.png,True,1.0,,0.0,,,0.5,['relation mismatch: man holding guitar'],"{'objects': ['guitar', 'person'], 'attributes': [{'object': 'guitar', 'attribute': 'sunburst finish'}, {'object': 'person', 'attribute': 'gray t-shirt'}, {'object': 'person', 'attribute': 'blue jeans'}], 'relations': [{'subject': 'guitar', 'relation': 'held_by', 'object': 'person'}], 'count': [{'object': 'windows', 'number': 2}], 'ocr_text': [], 'uncertain': []}",0.29358625411987305
p0116,seed_3,A man is holding a guitar.,outputs/images/p0116/seed_3.png,True,1.0,,0.0,,,0.5,['relation mismatch: man holding guitar'],"{'objects': ['guitar', 'person'], 'attributes': [{'object': 'guitar', 'attribute': 'wooden'}, {'object': 'person', 'attribute': 'wearing sunglasses'}], 'relations': [{'subject': 'guitar', 'relation': 'held_by', 'object': 'person'}], 'count': [{'object': 'guitar', 'number': 1}, {'object': 'person', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.28242695331573486
p0117,seed_0,A child is riding a skateboard.,outputs/images/p0117/seed_0.png,True,1.0,,1.0,,,1.0,[],"{'objects': ['skateboard', 'child', 'hat', 'building'], 'attributes': [{'object': 'skateboard', 'attribute': 'white deck'}, {'object': 'child', 'attribute': 'wearing white t-shirt'}, {'object': 'hat', 'attribute': 'blue denim'}, {'object': 'building', 'attribute': 'concrete wall'}], 'relations': [{'subject': 'child', 'relation': 'riding', 'object': 'skateboard'}, {'subject': 'child', 'relation': 'wearing', 'object': 'hat'}, {'subject': 'child', 'relation': 'standing_on', 'object': 'skateboard'}], 'count': [{'object': 'skateboard', 'number': 1}, {'object': 'child', 'number': 1}, {'object': 'hat', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.3286042809486389
p0117,seed_1,A child is riding a skateboard.,outputs/images/p0117/seed_1.png,True,0.5,,0.0,,,0.25,"['missing object: child', 'relation mismatch: child riding skateboard']","{'objects': ['skateboard', 'boy', 'helmet', 'building', 'concrete surface'], 'attributes': [{'object': 'skateboard', 'attribute': 'yellow wheels'}, {'object': 'boy', 'attribute': 'wearing helmet'}, {'object': 'helmet', 'attribute': 'black'}, {'object': 'building', 'attribute': 'brick'}, {'object': 'concrete surface', 'attribute': 'gray'}], 'relations': [{'subject': 'skateboard', 'relation': 'under', 'object': 'boy'}, {'subject': 'boy', 'relation': 'riding', 'object': 'skateboard'}, {'subject': 'boy', 'relation': 'wearing', 'object': 'helmet'}, {'subject': 'building', 'relation': 'behind', 'object': 'boy'}], 'count': [{'object': 'skateboard', 'number': 1}, {'object': 'helmet', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.3119265139102936
p0117,seed_2,A child is riding a skateboard.,outputs/images/p0117/seed_2.png,True,0.5,,0.0,,,0.25,"['missing object: child', 'relation mismatch: child riding skateboard']","{'objects': ['skateboard', 'person'], 'attributes': [{'object': 'skateboard', 'attribute': 'color', 'value': 'white'}, {'object': 'skateboard', 'attribute': 'wheels', 'value': 'yellow'}, {'object': 'person', 'attribute': 'clothing', 'value': 'red long-sleeve shirt'}, {'object': 'person', 'attribute': 'clothing', 'value': 'blue jeans'}, {'object': 'person', 'attribute': 'accessory', 'value': 'helmet'}, {'object': 'person', 'attribute': 'accessory', 'value': 'sunglasses'}], 'relations': [{'subject': 'skateboard', 'relation': 'riding', 'object': 'person'}], 'count': [{'object': 'skateboard', 'number': 1}, {'object': 'person', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.3283464312553406
p0117,seed_3,A child is riding a skateboard.,outputs/images/p0117/seed_3.png,True,1.0,,1.0,,,1.0,[],"{'objects': ['skateboard', 'child', 'helmet', 'shorts', 'shoes', 'wristband'], 'attributes': [{'object': 'skateboard', 'attribute': 'orange wheels'}, {'object': 'child', 'attribute': 'wearing helmet'}, {'object': 'shorts', 'attribute': 'gray'}, {'object': 'shoes', 'attribute': 'gray with white laces'}, {'object': 'wristband', 'attribute': 'black'}], 'relations': [{'subject': 'child', 'relation': 'riding', 'object': 'skateboard'}, {'subject': 'child', 'relation': 'wearing', 'object': 'helmet'}, {'subject': 'child', 'relation': 'wearing', 'object': 'shorts'}, {'subject': 'child', 'relation': 'wearing', 'object': 'shoes'}, {'subject': 'child', 'relation': 'holding', 'object': 'wristband'}], 'count': [{'object': 'skateboard', 'number': 1}, {'object': 'helmet', 'number': 1}, {'object': 'shorts', 'number': 1}, {'object': 'shoes', 'number': 2}, {'object': 'wristband', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.3316260576248169
p0118,seed_0,A woman is wearing a red scarf.,outputs/images/p0118/seed_0.png,True,1.0,0.0,1.0,,,0.6666666666666666,['attribute mismatch: scarf should be red'],"{'objects': ['person', 'scarf', 'jacket', 'shirt'], 'attributes': [{'object': 'scarf', 'attribute': 'color', 'value': 'red'}, {'object': 'jacket', 'attribute': 'color', 'value': 'gray'}, {'object': 'shirt', 'attribute': 'color', 'value': 'white'}], 'relations': [{'subject': 'person', 'relation': 'wearing', 'object': 'scarf'}, {'subject': 'person', 'relation': 'wearing', 'object': 'jacket'}, {'subject': 'person', 'relation': 'wearing', 'object': 'shirt'}], 'count': [{'object': 'scarf', 'number': 1}, {'object': 'jacket', 'number': 1}, {'object': 'shirt', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.3096840977668762
p0118,seed_1,A woman is wearing a red scarf.,outputs/images/p0118/seed_1.png,True,1.0,0.0,1.0,,,0.6666666666666666,['attribute mismatch: scarf should be red'],"{'objects': ['person', 'scarf'], 'attributes': [{'object': 'person', 'attribute': 'wearing'}, {'object': 'scarf', 'attribute': 'color', 'value': 'red'}], 'relations': [{'subject': 'person', 'relation': 'wearing', 'object': 'scarf'}], 'count': [{'object': 'scarf', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.3020215630531311
p0118,seed_2,A woman is wearing a red scarf.,outputs/images/p0118/seed_2.png,True,1.0,1.0,1.0,,,1.0,[],"{'objects': ['person', 'scarf', 'shirt'], 'attributes': [{'object': 'person', 'attribute': 'wearing white shirt'}, {'object': 'scarf', 'attribute': 'red'}, {'object': 'shirt', 'attribute': 'white'}], 'relations': [{'subject': 'person', 'relation': 'wearing', 'object': 'scarf'}, {'subject': 'person', 'relation': 'wearing', 'object': 'shirt'}], 'count': [{'object': 'scarves', 'number': 1}, {'object': 'shirts', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.3146812319755554
p0118,seed_3,A woman is wearing a red scarf.,outputs/images/p0118/seed_3.png,True,1.0,1.0,1.0,,,1.0,[],"{'objects': ['person', 'scarf'], 'attributes': [{'object': 'person', 'attribute': 'wearing white shirt'}, {'object': 'scarf', 'attribute': 'red'}], 'relations': [{'subject': 'person', 'relation': 'wearing', 'object': 'scarf'}], 'count': [{'object': 'scarf', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.3260575532913208
p0119,seed_0,A boat is beside a wooden dock.,outputs/images/p0119/seed_0.png,True,1.0,0.0,0.0,,,0.3333333333333333,"['attribute mismatch: dock should be wooden', 'relation mismatch: boat beside dock']","{'objects': ['boat', 'dock', 'trees', 'water'], 'attributes': [{'object': 'boat', 'attribute': 'color', 'value': 'white'}, {'object': 'boat', 'attribute': 'color', 'value': 'blue'}, {'object': 'dock', 'attribute': 'material', 'value': 'wood'}, {'object': 'trees', 'attribute': 'type', 'value': 'coniferous'}, {'object': 'water', 'attribute': 'state', 'value': 'calm'}], 'relations': [{'subject': 'boat', 'relation': 'on', 'object': 'water'}, {'subject': 'dock', 'relation': 'in front of', 'object': 'boat'}, {'subject': 'trees', 'relation': 'behind', 'object': 'water'}], 'count': [{'object': 'boat', 'number': 2}, {'object': 'dock', 'number': 1}, {'object': 'trees', 'number': 1}], 'ocr_text': ['CS'], 'uncertain': []}",0.2886263132095337
p0119,seed_1,A boat is beside a wooden dock.,outputs/images/p0119/seed_1.png,True,1.0,1.0,0.0,,,0.6666666666666666,['relation mismatch: boat beside dock'],"{'objects': ['dock', 'boat', 'trees', 'water', 'house'], 'attributes': [{'object': 'dock', 'attribute': 'wooden'}, {'object': 'boat', 'attribute': 'blue'}, {'object': 'trees', 'attribute': 'green'}, {'object': 'water', 'attribute': 'calm'}, {'object': 'house', 'attribute': 'small'}], 'relations': [{'subject': 'dock', 'relation': 'beside', 'object': 'water'}, {'subject': 'boat', 'relation': 'anchored_to', 'object': 'dock'}, {'subject': 'trees', 'relation': 'behind', 'object': 'dock'}, {'subject': 'house', 'relation': 'behind', 'object': 'trees'}], 'count': [{'object': 'trees', 'number': 0}, {'object': 'boats', 'number': 1}], 'ocr_text': [], 'uncertain': []}",0.29739752411842346
